TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
SULA3;10,79;3,90;7,44;1,72;0,50;10,16;2,40;9,74;30,17;-4,75;-32,71;-1,86;0,72;1,30;-1,58;2,25;23,06;6,66;3,34;0,29;0,71;0,68;4,99;26,05;248.898,66;6,29;1,45;0,16;12.775.338.100,00
SULA4;9,65;4,37;6,65;1,53;0,44;10,16;2,40;9,74;26,98;-4,75;-32,71;-1,86;0,65;1,16;-1,41;2,25;23,06;6,66;3,34;0,29;0,71;0,68;4,99;26,05;376.667,66;6,29;1,45;0,15;12.775.338.100,00
SUZB3;62,26;;7,04;5,85;0,82;44,53;39,14;35,17;6,33;10,62;4,29;3,96;2,48;5,88;-1,04;2,95;83,05;11,65;10,77;0,14;0,86;0,33;24,40;;387.000.733,74;10,64;8,84;-0,04;84.752.270.739,84
TAEE11;39,61;11,37;5,03;2,14;0,90;77,73;100,37;69,11;3,46;5,00;1,54;0,95;3,47;12,05;-1,06;2,01;42,56;17,88;25,67;0,42;0,58;0,26;18,22;20,00;72.347.002,37;18,52;7,88;0,05;13.645.601.706,27
TAEE3;13,26;11,32;5,05;2,15;0,90;77,73;100,37;69,11;3,48;5,00;1,54;0,95;3,49;12,10;-1,06;2,01;42,56;17,88;25,67;0,42;0,58;0,26;18,22;20,00;1.074.368,42;6,17;2,63;0,05;13.645.601.706,27
TAEE4;13,47;11,15;5,13;2,18;0,92;77,73;100,37;69,11;3,53;5,00;1,54;0,95;3,54;12,30;-1,08;2,01;42,56;17,88;25,67;0,42;0,58;0,26;18,22;20,00;2.460.871,45;6,17;2,63;0,05;13.645.601.706,27
TASA3;25,83;;4,40;7,83;1,72;45,43;30,14;28,56;4,17;4,67;0,63;1,18;1,26;5,67;-5,03;1,86;177,96;39,14;69,02;0,22;0,78;1,37;16,57;;2.156.476,24;3,30;5,87;-0,01;2.746.827.053,10
TASA4;24,48;;4,17;7,42;1,63;45,43;30,14;28,56;3,95;4,67;0,63;1,18;1,19;5,38;-4,76;1,86;177,96;39,14;69,02;0,22;0,78;1,37;16,57;;54.012.038,50;3,30;5,87;-0,01;2.746.827.053,10
TCNO3;3,28;;-142,86;197,41;0,09;;;;-142,86;-350,87;-220,64;304,89;;-0,22;-0,11;0,29;-138,18;-0,06;-0,45;0,00;1,00;0,00;;;488.327,76;0,02;-0,02;3,01;19.794.708,94
TCNO4;2,83;;-123,26;170,32;0,08;;;;-123,26;-350,87;-220,64;304,89;;-0,19;-0,10;0,29;-138,18;-0,06;-0,45;0,00;1,00;0,00;;;718.796,55;0,02;-0,02;2,60;19.794.708,94
TCSA3;6,25;;-3,13;0,66;0,29;2,47;-52,73;-73,09;-4,34;-7,99;-3,65;0,56;2,29;1,05;-0,50;2,81;-21,15;-9,19;-8,79;0,43;0,54;0,13;-32,32;;5.289.725,03;9,43;-1,99;0,10;460.120.187,50
TECN3;3,12;;24,24;0,76;0,39;50,92;12,17;3,31;6,60;7,27;0,67;0,08;0,80;0,88;-0,98;3,88;3,15;1,62;4,88;0,51;0,49;0,49;-9,24;;7.964.166,42;4,09;0,13;-0,22;244.939.390,80
TEKA3;33,05;;-0,14;-0,01;0,02;16,68;3,31;-63,59;2,70;91,26;89,40;;0,09;-0,01;-0,02;0,03;-6,78;-11,62;-0,08;-1,71;2,71;0,18;-1,38;;6.316,20;-3.469,70;-235,25;1,03;11.446.462,35
TEKA4;17,59;;-0,07;-0,01;0,01;16,68;3,31;-63,59;1,44;91,26;89,40;;0,05;0,00;-0,01;0,03;-6,78;-11,62;-0,08;-1,71;2,71;0,18;-1,38;;31.581,00;-3.469,70;-235,25;0,55;11.446.462,35
TELB3;60,00;;-36,99;2,73;1,00;-80,59;-28,23;-40,30;-52,82;-35,96;9,06;-0,47;14,91;3,80;-1,47;5,84;-7,39;-2,71;-4,45;0,37;0,63;0,07;42,70;;84.391,75;21,96;-1,62;-0,50;3.471.065.213,76
TELB4;27,36;;-16,87;1,25;0,46;-80,59;-28,23;-40,30;-24,08;-35,96;9,06;-0,47;6,80;1,73;-0,67;5,84;-7,39;-2,71;-4,45;0,37;0,63;0,07;42,70;;116.660,63;21,96;-1,62;-0,23;3.471.065.213,76
TEND3;21,10;2,31;10,33;1,48;0,50;29,74;11,19;8,07;7,45;8,07;0,62;0,12;0,83;1,24;-1,32;2,80;14,31;4,80;9,51;0,34;0,66;0,60;21,81;46,40;23.923.343,45;14,27;2,04;1,43;2.201.663.590,60
TESA3;48,00;;-13,30;1,62;0,52;15,86;9,39;-7,58;10,73;17,39;6,66;1,01;1,01;-11,10;-0,74;0,86;-12,18;-3,94;3,93;0,32;0,68;0,52;7,32;;1.340.759,40;29,64;-3,61;0,83;1.389.696.672,00
TFCO4;15,12;0,26;296,63;64,58;37,74;60,64;19,41;13,99;213,79;36,15;0,18;0,05;41,49;71,16;-148,08;3,47;21,77;12,72;17,65;0,58;0,42;0,91;;;2.210.649,53;0,23;0,05;2,28;2.414.936.182,68
TGMA3;18,15;4,77;11,62;1,82;1,16;20,20;13,65;9,61;8,18;8,11;-0,07;-0,02;1,12;4,24;-2,26;2,31;15,71;10,03;12,22;0,64;0,36;1,04;-2,05;49,24;15.930.208,66;9,95;1,56;-0,37;1.197.952.907,25
TIET11;12,54;2,17;6,49;2,79;0,49;89,57;78,36;35,69;2,96;5,75;2,79;2,63;2,32;13,25;-0,57;1,35;42,94;7,52;16,31;0,18;0,74;0,21;-5,19;1,09;31.123.800,68;4,50;1,93;0,07;5.004.795.800,93
TIET3;3,49;1,56;9,03;3,88;0,68;89,57;78,36;35,69;4,12;5,75;2,79;2,63;3,22;18,43;-0,79;1,35;42,94;7,52;16,31;0,18;0,74;0,21;-5,19;1,09;558.793,42;0,90;0,39;0,10;5.004.795.800,93
TIET4;3,51;1,55;9,09;3,90;0,68;89,57;78,36;35,69;4,14;5,75;2,79;2,63;3,24;18,54;-0,80;1,35;42,94;7,52;16,31;0,18;0,74;0,21;-5,19;1,09;1.764.454,32;0,90;0,39;0,10;5.004.795.800,93
TIMS3;12,25;4,83;12,51;1,25;0,68;53,08;16,43;13,31;10,13;11,80;1,66;0,20;1,66;5,81;-0,95;1,67;9,97;5,41;8,15;0,54;0,46;0,41;0,15;-2,43;74.016.444,95;9,82;0,98;0,51;29.654.853.875,50
TKNO3;69,63;2,66;5,92;0,98;0,67;27,46;19,17;13,85;4,28;4,21;0,26;0,06;0,82;1,86;-1,81;2,34;16,48;11,34;14,82;0,69;0,31;0,82;8,49;;;71,41;11,77;0,03;189.444.571,72
TKNO4;58,01;3,59;4,93;0,81;0,56;27,46;19,17;13,85;3,56;4,21;0,26;0,06;0,68;1,55;-1,51;2,34;16,48;11,34;14,82;0,69;0,31;0,82;8,49;;8.554,00;71,41;11,77;0,02;189.444.571,72
TOTS3;39,08;0,72;67,47;8,29;2,97;70,47;16,71;11,74;47,42;49,01;1,59;0,28;7,92;50,00;-5,10;1,17;12,29;4,40;8,14;0,36;0,64;0,37;6,34;8,63;132.453.654,89;4,71;0,58;2,35;22.584.847.113,48
TOYB3;2,29;;-43,94;-4,97;4,03;24,06;-10,70;-10,96;-45,00;-47,62;-0,63;;4,81;-5,93;-11,89;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05;0,47;71.890.222,22
TOYB4;2,50;;-47,96;-5,43;4,40;24,06;-10,70;-10,96;-49,12;-47,62;-0,63;;5,26;-6,47;-12,98;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05;0,52;71.890.222,22
TPIS3;2,82;1,46;3,33;0,59;0,15;2,41;17,91;14,89;2,77;12,16;9,39;2,00;0,50;-1,15;-0,16;0,31;17,68;4,65;6,37;0,26;0,74;0,31;-16,95;6,45;7.665.021,11;4,79;0,85;-0,01;496.320.000,00
TRAD3;9,58;;1.618,89;54,85;16,69;67,37;1,70;5,33;5.087,06;5.149,98;62,91;0,68;86,23;101,08;-26,93;1,77;3,39;1,03;-0,66;0,30;0,70;0,19;;;41.189.536,10;0,17;0,01;;2.680.882.575,90
TRIS3;7,91;3,06;8,48;1,20;0,66;36,52;23,17;18,90;6,92;7,39;0,47;0,08;1,60;1,22;-3,11;3,20;14,18;7,78;10,94;0,55;0,42;0,41;18,29;49,27;11.910.178,92;6,58;0,93;0,62;1.476.144.725,58
TRPL3;31,90;10,86;5,97;1,49;0,75;69,02;120,03;88,69;4,41;4,86;1,06;0,36;5,29;10,01;-0,88;2,05;24,93;12,64;18,37;0,51;0,48;0,14;23,49;45,59;70.605,89;21,45;5,35;0,10;18.123.550.367,76
TRPL4;24,68;14,04;4,62;1,15;0,58;69,02;120,03;88,69;3,41;4,86;1,06;0,36;4,09;7,74;-0,68;2,05;24,93;12,64;18,37;0,51;0,48;0,14;23,49;45,59;43.477.856,08;21,45;5,35;0,08;18.123.550.367,76
TTEN3;10,29;;24,98;5,93;1,36;14,36;7,94;6,30;19,82;22,92;3,10;0,93;1,57;10,98;-7,80;1,18;23,75;5,45;13,20;0,23;0,77;0,87;;;30.272.426,58;1,73;0,41;;5.084.470.587,63
TUPY3;22,37;0,61;13,98;1,29;0,52;17,06;7,55;4,04;7,49;9,29;1,80;0,31;0,56;1,64;-1,22;2,23;9,20;3,71;9,21;0,40;0,60;0,92;4,44;;23.413.492,79;17,38;1,60;-0,06;3.225.250.675,00
TXRX3;30,00;;-14,01;-0,41;0,62;36,22;19,32;-7,09;5,14;12,76;9,97;;0,99;-0,48;-1,08;0,24;-2,91;-4,45;-37,69;-1,53;2,53;0,63;1,83;;23.112,09;-73,67;-2,14;0,02;69.118.379,46
TXRX4;9,07;;-4,24;-0,12;0,19;36,22;19,32;-7,09;1,56;12,76;9,97;;0,30;-0,14;-0,33;0,24;-2,91;-4,45;-37,69;-1,53;2,53;0,63;1,83;;29.947,05;-73,67;-2,14;0,01;69.118.379,46
UCAS3;4,58;4,66;12,77;1,92;1,24;38,55;16,20;12,85;10,13;8,84;-1,29;-0,24;1,64;5,47;-2,44;1,85;15,00;9,71;11,29;0,65;0,35;0,76;-7,54;2,51;517.332,87;2,39;0,36;0,11;302.675.547,12
UGPA3;15,44;4,15;21,72;1,78;0,48;6,60;1,78;0,82;10,01;16,81;6,79;1,21;0,18;2,26;-0,94;1,76;8,20;2,20;4,24;0,27;0,72;2,68;1,43;-9,32;136.087.313,47;8,67;0,71;0,09;17.217.262.625,52
UNIP3;97,90;7,45;9,60;4,67;1,88;42,28;31,44;20,02;6,12;5,76;-0,21;-0,16;1,92;7,63;-3,48;2,17;48,58;19,62;36,14;0,40;0,59;0,98;35,12;33,34;3.920.490,50;20,98;10,19;0,00;9.021.391.525,52
UNIP5;93,11;8,62;9,13;4,44;1,79;42,28;31,44;20,02;5,82;5,76;-0,21;-0,16;1,83;7,26;-3,31;2,17;48,58;19,62;36,14;0,40;0,59;0,98;35,12;33,34;38.801,00;20,98;10,19;0,00;9.021.391.525,52
UNIP6;94,26;8,52;9,25;4,49;1,81;42,28;31,44;20,02;5,89;5,76;-0,21;-0,16;1,85;7,35;-3,35;2,17;48,58;19,62;36,14;0,40;0,59;0,98;35,12;33,34;26.636.390,37;20,98;10,19;0,00;9.021.391.525,52
USIM3;17,94;0,69;3,35;1,13;0,62;32,32;36,46;25,33;2,33;2,30;-0,02;-0,01;0,85;1,75;-1,23;3,39;33,74;18,42;24,18;0,55;0,38;0,73;9,57;;8.016.693,08;15,89;5,36;0,00;22.480.239.197,52
USIM5;17,94;0,76;3,35;1,13;0,62;32,32;36,46;25,33;2,33;2,30;-0,02;-0,01;0,85;1,75;-1,23;3,39;33,74;18,42;24,18;0,55;0,38;0,73;9,57;;379.176.613,03;15,89;5,36;0,00;22.480.239.197,52
USIM6;21,00;0,65;3,92;1,32;0,72;32,32;36,46;25,33;2,72;2,30;-0,02;-0,01;0,99;2,05;-1,44;3,39;33,74;18,42;24,18;0,55;0,38;0,73;9,57;;6.924,00;15,89;5,36;0,00;22.480.239.197,52
VALE3;99,66;8,89;5,78;2,53;1,09;61,68;42,53;30,99;4,21;4,22;0,01;0,01;1,79;9,51;-1,48;1,77;43,71;18,83;35,12;0,43;0,56;0,61;21,72;;2.412.932.297,68;39,44;17,24;0,00;526.650.756.774,12
VAMO3;15,97;;52,61;9,49;2,85;34,26;24,60;13,34;28,53;32,58;4,04;1,34;7,02;92,10;-3,71;1,15;18,04;5,42;9,76;0,30;0,70;0,41;;;55.580.898,13;1,68;0,30;0,61;14.555.121.241,20
VIIA3;11,27;;14,54;2,86;0,54;31,96;4,50;3,79;12,23;17,10;4,87;1,14;0,55;-25,04;-1,23;0,96;19,63;3,70;6,32;0,19;0,81;0,98;8,45;135,03;429.596.295,55;3,95;0,77;-0,07;18.006.537.035,34
VIVA3;32,92;0,48;36,26;6,19;3,57;75,06;23,57;18,37;28,26;27,74;-0,52;-0,11;6,66;9,08;-9,03;2,87;17,06;9,86;16,21;0,58;0,42;0,54;;;37.794.364,82;5,32;0,91;0,84;7.775.630.555,48
VIVR3;2,92;;-2,91;-2,41;1,21;9,57;-178,52;-210,34;-3,43;-4,62;-1,19;;6,12;-2,17;-2,16;0,44;-82,81;-41,62;-297,69;-0,50;1,50;0,20;-17,04;;77.747.347,42;-1,21;-1,00;0,21;410.055.051,04
VIVT3;43,39;7,36;15,31;1,07;0,65;45,48;15,69;11,02;10,76;11,42;0,66;0,07;1,69;86,35;-0,82;1,04;6,97;4,21;6,81;0,60;0,40;0,38;1,37;6,88;98.985.859,66;40,67;2,83;2,41;73.371.835.808,97
VIVT4;45,34;0,88;16,00;1,11;0,67;45,48;15,69;11,02;11,24;11,42;0,66;0,07;1,76;90,23;-0,86;1,04;6,97;4,21;6,81;0,60;0,40;0,38;1,37;6,88;111.231.163,93;40,67;2,83;2,52;73.371.835.808,97
VLID3;8,88;;-9,22;0,65;0,25;21,67;1,68;-3,78;20,69;46,44;25,75;0,81;0,35;1,57;-0,43;1,63;-7,03;-2,73;1,02;0,39;0,60;0,72;3,44;;5.162.035,82;13,70;-0,96;0,32;728.785.036,56
VSPT3;4,99;;-3,63;0,14;0,08;11,72;2,10;-7,12;12,33;8,19;-4,14;-0,05;0,26;-1,35;-0,09;0,57;-3,96;-2,28;0,86;0,58;0,42;0,32;10,22;;;34,73;-1,37;-0,05;712.610.842,16
VSPT4;0,00;;0,00;0,00;0,00;11,72;2,10;-7,12;0,00;8,19;-4,14;-0,05;0,00;0,00;0,00;0,57;-3,96;-2,28;0,86;0,58;0,42;0,32;10,22;;;34,73;-1,37;0,00;712.610.842,16
VULC3;9,21;;11,09;1,84;1,19;31,36;13,55;13,14;10,76;11,76;1,01;0,17;1,46;2,89;-3,70;2,53;16,56;10,71;12,15;0,65;0,35;0,81;4,07;;6.946.765,55;5,01;0,83;0,01;2.263.415.946,66
VVEO3;23,50;;28,54;4,54;1,26;20,24;13,87;9,27;19,06;20,38;1,31;0,31;2,65;4,22;-3,60;1,84;15,91;4,40;7,98;0,28;0,72;0,47;;;16.172.664,69;5,17;0,82;;6.723.898.960,00
WEGE3;36,20;1,12;46,25;12,70;7,10;31,56;18,70;16,01;39,60;38,99;-0,60;-0,19;7,41;23,08;-20,47;1,89;27,45;15,34;23,29;0,56;0,42;0,96;12,35;15,50;262.453.672,61;2,85;0,78;0,61;151.942.911.527,60
WEST3;7,68;;-47,87;2,09;1,58;45,17;-8,66;-5,90;-32,60;-20,19;12,41;-0,80;2,82;2,49;-8,16;4,70;-4,37;-3,30;-7,70;0,76;0,24;0,56;;;5.673.293,71;3,67;-0,16;0,21;845.161.320,96
WHRL3;7,35;5,97;11,38;5,53;1,39;19,61;11,66;8,83;8,62;8,24;-1,06;-0,68;1,01;14,95;-6,32;1,14;48,54;12,25;33,12;0,25;0,75;1,39;-0,28;19,66;121.234,18;1,33;0,65;-0,36;11.922.534.605,00
WHRL4;9,20;5,24;14,25;6,92;1,75;19,61;11,66;8,83;10,79;8,24;-1,06;-0,68;1,26;18,71;-7,91;1,14;48,54;12,25;33,12;0,25;0,75;1,39;-0,28;19,66;239.218,21;1,33;0,65;-0,45;11.922.534.605,00
WIZS3;14,41;4,23;9,56;5,55;2,30;72,28;42,97;25,97;5,78;5,05;-0,72;-0,70;2,48;38,54;-3,89;1,17;58,08;24,02;63,72;0,41;0,57;0,92;17,16;14,87;78.312.659,05;2,60;1,51;0,38;2.304.263.933,62
WLMM3;34,01;1,46;13,43;2,41;1,93;13,56;8,09;5,87;9,74;9,63;-0,89;-0,22;0,79;5,23;-3,73;4,29;17,97;14,39;16,73;0,80;0,20;2,45;14,81;69,04;19.362,63;14,09;2,53;0,19;1.337.283.307,70
WLMM4;38,99;1,40;15,40;2,77;2,22;13,56;8,09;5,87;11,17;9,63;-0,89;-0,22;0,90;5,99;-4,28;4,29;17,97;14,39;16,73;0,80;0,20;2,45;14,81;69,04;75.682,14;14,09;2,53;0,22;1.337.283.307,70
WSON33;64,13;7,42;17,87;2,17;0,89;52,58;25,20;13,21;9,37;14,04;4,67;1,08;2,36;29,69;-1,03;1,26;12,17;4,96;7,71;0,41;0,59;0,38;1,54;1,60;2.255.121,92;29,49;3,59;0,06;4.672.509.234,80
YDUQ3;28,04;1,68;51,12;2,66;0,90;54,33;11,36;4,05;18,24;24,84;6,60;0,96;2,07;7,89;-1,32;1,56;5,20;1,76;4,84;0,34;0,66;0,43;5,62;-25,93;71.984.195,79;10,55;0,55;-1,18;8.666.851.382,04
